Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026/01/29 00:32:59,10,ACC_1050,30,ACC_1304,3357.04,USD,3357.04,USD,ACH,0
2026/01/24 15:44:29,10,ACC_1111,30,ACC_1348,249.87,USD,249.87,USD,Credit Card,0
2026/02/04 17:56:28,30,ACC_1289,30,ACC_1263,1179.83,USD,1179.83,USD,Cash,0
2026/02/12 02:59:01,20,ACC_1379,10,ACC_1316,312.28,USD,312.28,USD,Wire,0
2026/01/03 18:20:39,40,ACC_1140,50,ACC_1163,450.45,USD,450.45,USD,Credit Card,0
2026/01/28 19:52:43,30,ACC_1286,30,ACC_1253,958.8,USD,958.8,USD,Cheque,0
2026/01/17 07:55:48,40,ACC_1087,10,ACC_1305,657.88,USD,657.88,USD,Credit Card,0
2026/01/03 09:40:33,20,ACC_1332,30,ACC_1399,219.55,USD,219.55,USD,ACH,0
2026/01/24 10:24:49,10,ACC_1350,50,ACC_1354,234.95,USD,234.95,USD,Credit Card,0
2026/01/22 20:51:27,10,ACC_1122,20,ACC_1404,659.84,USD,659.84,USD,Cash,0
2026/01/23 09:45:14,30,ACC_1340,10,ACC_1067,1709.03,USD,1709.03,USD,Credit Card,0
2026/01/19 21:55:41,20,ACC_1125,20,ACC_1144,2748.92,USD,2748.92,USD,Cheque,0
2026/01/28 11:40:25,20,ACC_1050,20,ACC_1121,115.45,USD,115.45,USD,Cheque,0
2026/02/07 22:02:46,40,ACC_1394,50,ACC_1281,609.28,USD,609.28,USD,Cheque,0
2026/02/02 04:03:28,10,ACC_1370,20,ACC_1400,136.76,USD,136.76,USD,Cash,0
2026/02/03 11:46:22,40,ACC_1289,20,ACC_1347,30.08,USD,30.08,USD,ACH,0
2026/01/24 23:39:25,30,ACC_1307,40,ACC_1006,1310.65,USD,1310.65,USD,ACH,0
2026/01/03 07:46:35,10,ACC_1246,30,ACC_1094,1116.92,USD,1116.92,USD,Cheque,0
2026/02/18 08:18:48,40,ACC_1399,20,ACC_1025,223.54,USD,223.54,USD,Wire,0
2026/02/13 14:28:42,50,ACC_1287,50,ACC_1186,329.59,USD,329.59,USD,Wire,0
2026/01/11 20:35:10,10,ACC_1053,10,ACC_1093,38.79,USD,38.79,USD,Cash,0
2026/02/01 22:58:55,30,ACC_1385,30,ACC_1041,2171.79,USD,2171.79,USD,ACH,0
2026/01/08 14:29:39,40,ACC_1310,10,ACC_1241,4421.9,USD,4421.9,USD,Cash,0
2026/01/22 11:36:03,40,ACC_1095,10,ACC_1233,184.67,USD,184.67,USD,Cash,0
2026/02/08 01:21:37,30,ACC_1256,40,ACC_1212,325.94,USD,325.94,USD,Cheque,0
2026/01/21 15:04:01,40,ACC_1068,50,ACC_1380,2443.67,USD,2443.67,USD,Credit Card,0
2026/01/20 05:55:51,10,ACC_1481,20,ACC_1012,3141.97,USD,3141.97,USD,Cash,0
2026/01/28 05:01:04,10,ACC_1433,20,ACC_1437,662.9,USD,662.9,USD,Credit Card,0
2026/02/03 17:08:13,40,ACC_1111,10,ACC_1352,72.34,USD,72.34,USD,Wire,0
2026/01/21 01:22:14,40,ACC_1152,20,ACC_1404,58.23,USD,58.23,USD,Credit Card,0
2026/02/17 16:47:40,40,ACC_1000,40,ACC_1152,1033.84,USD,1033.84,USD,Cheque,0
2026/01/10 14:02:43,20,ACC_1350,30,ACC_1152,608.86,USD,608.86,USD,Cash,0
2026/01/31 18:56:56,20,ACC_1116,40,ACC_1057,44.89,USD,44.89,USD,Wire,0
2026/02/12 14:24:09,50,ACC_1245,50,ACC_1013,1060.33,USD,1060.33,USD,ACH,0
2026/02/15 03:05:46,50,ACC_1303,50,ACC_1261,23.64,USD,23.64,USD,Credit Card,0
2026/01/15 05:29:36,50,ACC_1001,20,ACC_1015,1867.85,USD,1867.85,USD,ACH,0
2026/02/04 14:55:13,50,ACC_1373,20,ACC_1116,449.09,USD,449.09,USD,Credit Card,0
2026/02/06 03:27:52,20,ACC_1399,40,ACC_1489,59.31,USD,59.31,USD,Cheque,0
2026/01/31 06:02:21,30,ACC_1196,10,ACC_1168,1075.1,USD,1075.1,USD,ACH,0
2026/02/05 00:48:39,50,ACC_1380,40,ACC_1480,618.37,USD,618.37,USD,Credit Card,0
2026/01/09 11:22:46,20,ACC_1065,10,ACC_1263,4380.41,USD,4380.41,USD,Cheque,0
2026/01/24 02:26:37,10,ACC_1274,40,ACC_1058,952.84,USD,952.84,USD,Wire,0
2026/01/28 06:49:56,50,ACC_1346,30,ACC_1229,396.3,USD,396.3,USD,Cash,0
2026/01/16 01:18:31,50,ACC_1244,10,ACC_1458,1493.13,USD,1493.13,USD,Wire,0
2026/02/13 13:25:01,10,ACC_1082,30,ACC_1477,390.11,USD,390.11,USD,Cash,0
2026/02/10 02:00:31,10,ACC_1437,50,ACC_1209,2825.13,USD,2825.13,USD,Cash,0
2026/01/06 02:51:27,40,ACC_1273,20,ACC_1340,573.47,USD,573.47,USD,Wire,0
2026/01/13 17:07:10,10,ACC_1208,20,ACC_1442,967.86,USD,967.86,USD,Cash,0
2026/01/19 19:18:32,20,ACC_1236,40,ACC_1490,72.28,USD,72.28,USD,Cheque,0
2026/01/16 19:19:52,50,ACC_1214,50,ACC_1306,676.4,USD,676.4,USD,Cheque,0
2026/02/12 05:34:52,50,ACC_1045,50,ACC_1294,2153.15,USD,2153.15,USD,Cash,0
2026/01/27 18:12:56,10,ACC_1027,20,ACC_1201,1975.71,USD,1975.71,USD,Cheque,0
2026/01/22 22:35:30,20,ACC_1255,10,ACC_1039,314.82,USD,314.82,USD,ACH,0
2026/02/19 10:51:10,10,ACC_1113,20,ACC_1411,317.54,USD,317.54,USD,Cheque,0
2026/02/13 11:28:22,10,ACC_1240,10,ACC_1315,2049.93,USD,2049.93,USD,Wire,0
2026/02/12 01:15:52,20,ACC_1352,50,ACC_1308,3207.96,USD,3207.96,USD,Wire,0
2026/01/20 00:25:22,30,ACC_1383,40,ACC_1151,130.26,USD,130.26,USD,Credit Card,0
2026/02/16 14:17:52,10,ACC_1348,20,ACC_1306,727.53,USD,727.53,USD,ACH,0
2026/02/20 05:40:23,20,ACC_1435,20,ACC_1142,504.0,USD,504.0,USD,Wire,0
2026/02/14 17:51:07,30,ACC_1397,10,ACC_1493,2464.64,USD,2464.64,USD,Cash,0
2026/01/10 23:03:22,10,ACC_1358,30,ACC_1379,114.66,USD,114.66,USD,ACH,0
2026/02/15 01:30:55,20,ACC_1444,20,ACC_1215,294.58,USD,294.58,USD,ACH,0
2026/01/07 19:14:15,50,ACC_1415,50,ACC_1019,1685.46,USD,1685.46,USD,Wire,0
2026/01/06 03:58:54,50,ACC_1183,30,ACC_1132,73.19,USD,73.19,USD,Wire,0
2026/01/16 23:33:32,50,ACC_1119,20,ACC_1048,823.99,USD,823.99,USD,Cheque,0
2026/02/10 20:36:05,30,ACC_1458,50,ACC_1395,710.31,USD,710.31,USD,Cheque,0
2026/01/23 07:42:06,50,ACC_1333,50,ACC_1300,498.48,USD,498.48,USD,ACH,0
2026/01/15 20:07:16,50,ACC_1069,50,ACC_1323,612.18,USD,612.18,USD,Credit Card,0
2026/01/24 21:54:54,20,ACC_1359,30,ACC_1055,915.88,USD,915.88,USD,Cheque,0
2026/01/26 12:48:13,20,ACC_1214,50,ACC_1205,221.18,USD,221.18,USD,ACH,0
2026/01/22 11:03:46,20,ACC_1098,10,ACC_1479,1028.35,USD,1028.35,USD,ACH,0
2026/02/05 08:42:03,20,ACC_1336,30,ACC_1115,1974.37,USD,1974.37,USD,Credit Card,0
2026/02/03 07:30:42,10,ACC_1333,50,ACC_1087,1723.34,USD,1723.34,USD,Cash,0
2026/02/12 07:14:50,10,ACC_1450,40,ACC_1405,210.54,USD,210.54,USD,Credit Card,0
2026/01/13 03:57:31,10,ACC_1094,10,ACC_1376,203.96,USD,203.96,USD,Cash,0
2026/02/09 22:22:09,30,ACC_1051,50,ACC_1333,384.66,USD,384.66,USD,Wire,0
2026/02/19 06:28:42,30,ACC_1079,20,ACC_1343,547.56,USD,547.56,USD,Wire,0
2026/01/31 15:32:49,10,ACC_1003,10,ACC_1358,640.02,USD,640.02,USD,Cash,0
2026/01/04 16:35:19,10,ACC_1218,50,ACC_1337,1376.19,USD,1376.19,USD,Cash,0
2026/01/16 21:55:33,50,ACC_1145,50,ACC_1052,80.02,USD,80.02,USD,Cheque,0
2026/01/24 19:16:51,20,ACC_1459,30,ACC_1098,52.35,USD,52.35,USD,Wire,0
2026/02/01 17:40:28,20,ACC_1047,40,ACC_1351,606.92,USD,606.92,USD,Cheque,0
2026/02/11 04:11:56,20,ACC_1341,30,ACC_1462,1443.48,USD,1443.48,USD,ACH,0
2026/01/15 08:12:41,20,ACC_1163,10,ACC_1316,267.97,USD,267.97,USD,Credit Card,0
2026/01/20 15:08:15,40,ACC_1123,50,ACC_1246,1241.01,USD,1241.01,USD,Credit Card,0
2026/01/29 19:03:34,40,ACC_1396,10,ACC_1085,371.05,USD,371.05,USD,Cash,0
2026/02/12 14:35:35,20,ACC_1128,50,ACC_1047,2616.77,USD,2616.77,USD,Cheque,0
2026/02/10 00:47:51,20,ACC_1427,30,ACC_1318,2722.47,USD,2722.47,USD,Cheque,0
2026/02/04 08:48:13,30,ACC_1193,40,ACC_1218,433.37,USD,433.37,USD,Credit Card,0
2026/01/16 16:28:00,20,ACC_1103,20,ACC_1413,323.63,USD,323.63,USD,Wire,0
2026/01/20 12:40:08,40,ACC_1106,50,ACC_1242,645.81,USD,645.81,USD,Wire,0
2026/01/26 21:07:53,20,ACC_1374,30,ACC_1019,340.16,USD,340.16,USD,Credit Card,0
2026/01/10 15:03:25,30,ACC_1372,30,ACC_1287,1349.1,USD,1349.1,USD,Cheque,0
2026/01/11 05:39:29,30,ACC_1230,20,ACC_1137,2108.89,USD,2108.89,USD,Cash,0
2026/02/17 14:31:48,30,ACC_1324,40,ACC_1463,1351.69,USD,1351.69,USD,Cheque,0
2026/01/23 04:13:41,30,ACC_1127,30,ACC_1292,2097.12,USD,2097.12,USD,Credit Card,0
2026/01/06 10:46:25,10,ACC_1165,30,ACC_1308,616.99,USD,616.99,USD,ACH,0
2026/01/28 17:20:17,50,ACC_1063,50,ACC_1411,213.97,USD,213.97,USD,Wire,0
2026/01/29 02:48:27,30,ACC_1140,30,ACC_1069,1617.07,USD,1617.07,USD,Cash,0
2026/02/04 00:48:42,40,ACC_1330,50,ACC_1205,546.43,USD,546.43,USD,Cash,0
2026/01/13 22:18:08,10,ACC_1312,40,ACC_1296,1345.03,USD,1345.03,USD,Cheque,0
2026/02/13 21:27:42,10,ACC_1446,30,ACC_1442,388.71,USD,388.71,USD,Cash,0
2026/01/05 03:14:46,50,ACC_1225,30,ACC_1465,111.66,USD,111.66,USD,ACH,0
2026/01/21 02:04:03,30,ACC_1052,10,ACC_1173,5894.58,USD,5894.58,USD,Wire,0
2026/02/06 22:35:39,10,ACC_1039,40,ACC_1278,213.81,USD,213.81,USD,ACH,0
2026/01/15 00:37:51,20,ACC_1339,30,ACC_1149,5360.27,USD,5360.27,USD,Credit Card,0
2026/01/20 05:59:05,50,ACC_1496,30,ACC_1494,4551.41,USD,4551.41,USD,Cheque,0
2026/01/14 22:34:32,40,ACC_1452,40,ACC_1475,1904.8,USD,1904.8,USD,Cash,0
2026/01/12 21:30:30,20,ACC_1404,30,ACC_1486,1302.54,USD,1302.54,USD,Credit Card,0
2026/01/23 09:27:20,50,ACC_1407,50,ACC_1287,1044.75,USD,1044.75,USD,Credit Card,0
2026/02/10 05:09:43,20,ACC_1460,30,ACC_1169,2422.81,USD,2422.81,USD,Cheque,0
2026/02/13 16:28:00,40,ACC_1441,40,ACC_1349,420.04,USD,420.04,USD,Credit Card,0
2026/02/14 03:00:01,10,ACC_1386,40,ACC_1192,766.62,USD,766.62,USD,Credit Card,0
2026/01/15 16:50:22,40,ACC_1264,50,ACC_1332,1169.18,USD,1169.18,USD,Cheque,0
2026/01/11 11:24:19,10,ACC_1343,10,ACC_1197,645.58,USD,645.58,USD,Cheque,0
2026/02/12 16:39:39,50,ACC_1394,40,ACC_1040,679.26,USD,679.26,USD,Cash,0
2026/02/19 03:53:33,10,ACC_1170,30,ACC_1043,491.08,USD,491.08,USD,Cash,0
2026/01/09 07:26:25,30,ACC_1440,50,ACC_1188,1006.77,USD,1006.77,USD,ACH,0
2026/01/03 16:55:57,40,ACC_1388,20,ACC_1243,2291.15,USD,2291.15,USD,Cheque,0
2026/02/07 15:06:05,30,ACC_1484,20,ACC_1099,280.07,USD,280.07,USD,Cash,0
2026/01/27 05:49:01,20,ACC_1132,20,ACC_1207,3279.62,USD,3279.62,USD,Cheque,0
2026/02/03 21:19:19,30,ACC_1275,40,ACC_1036,1411.89,USD,1411.89,USD,ACH,0
2026/02/06 16:49:41,40,ACC_1045,20,ACC_1245,2089.78,USD,2089.78,USD,Cheque,0
2026/01/16 13:14:06,40,ACC_1453,20,ACC_1228,984.83,USD,984.83,USD,ACH,0
2026/01/20 22:13:30,30,ACC_1455,10,ACC_1069,1824.32,USD,1824.32,USD,Cash,0
2026/02/16 06:55:07,40,ACC_1314,30,ACC_1462,29.6,USD,29.6,USD,ACH,0
2026/02/13 17:43:24,30,ACC_1494,20,ACC_1395,2057.01,USD,2057.01,USD,Wire,0
2026/02/05 20:03:26,20,ACC_1429,40,ACC_1257,59.16,USD,59.16,USD,ACH,0
2026/02/13 22:37:37,20,ACC_1403,40,ACC_1129,2657.79,USD,2657.79,USD,ACH,0
2026/01/29 06:06:29,20,ACC_1238,10,ACC_1214,5798.4,USD,5798.4,USD,ACH,0
2026/01/19 03:16:15,30,ACC_1215,20,ACC_1240,427.88,USD,427.88,USD,Wire,0
2026/01/17 12:19:42,20,ACC_1045,10,ACC_1038,293.35,USD,293.35,USD,Cash,0
2026/02/10 07:16:12,50,ACC_1301,30,ACC_1029,1749.66,USD,1749.66,USD,Cheque,0
2026/01/20 02:53:46,20,ACC_1407,20,ACC_1209,360.07,USD,360.07,USD,Wire,0
2026/01/18 20:56:31,40,ACC_1369,30,ACC_1134,2417.99,USD,2417.99,USD,Credit Card,0
2026/01/10 07:16:50,20,ACC_1175,40,ACC_1489,140.23,USD,140.23,USD,ACH,0
2026/02/05 02:02:45,10,ACC_1016,30,ACC_1324,171.55,USD,171.55,USD,ACH,0
2026/02/20 22:31:55,10,ACC_1014,20,ACC_1438,4654.57,USD,4654.57,USD,Wire,0
2026/02/03 19:52:40,50,ACC_1299,50,ACC_1386,1354.44,USD,1354.44,USD,Cash,0
2026/02/07 04:48:09,50,ACC_1290,10,ACC_1303,2261.9,USD,2261.9,USD,Wire,0
2026/02/08 01:30:02,30,ACC_1257,40,ACC_1110,480.46,USD,480.46,USD,ACH,0
2026/02/07 03:40:25,10,ACC_1039,50,ACC_1160,1364.21,USD,1364.21,USD,ACH,0
2026/02/03 19:29:24,50,ACC_1261,40,ACC_1249,1092.4,USD,1092.4,USD,ACH,0
2026/02/13 10:47:53,20,ACC_1343,50,ACC_1333,1119.04,USD,1119.04,USD,Cheque,0
2026/02/06 01:50:24,50,ACC_1379,50,ACC_1190,1386.86,USD,1386.86,USD,Wire,0
2026/02/02 04:34:49,20,ACC_1008,20,ACC_1270,1037.81,USD,1037.81,USD,Credit Card,0
2026/01/10 22:46:07,40,ACC_1001,30,ACC_1374,682.57,USD,682.57,USD,Cheque,0
2026/02/12 19:04:18,50,ACC_1161,40,ACC_1142,397.43,USD,397.43,USD,Credit Card,0
2026/01/04 09:52:12,20,ACC_1468,10,ACC_1079,1766.23,USD,1766.23,USD,Cash,0
2026/01/03 06:00:08,20,ACC_1198,20,ACC_1192,317.84,USD,317.84,USD,Cash,0
2026/01/06 03:07:34,50,ACC_1302,30,ACC_1430,1424.57,USD,1424.57,USD,Credit Card,0
2026/01/16 08:56:51,10,ACC_1133,20,ACC_1234,328.84,USD,328.84,USD,Wire,0
2026/01/15 03:25:49,20,ACC_1310,20,ACC_1134,1188.05,USD,1188.05,USD,Cash,0
2026/01/12 17:53:06,40,ACC_1246,40,ACC_1331,1659.61,USD,1659.61,USD,Wire,0
2026/02/13 20:45:04,20,ACC_1473,10,ACC_1443,306.18,USD,306.18,USD,Credit Card,0
2026/01/05 16:49:33,20,ACC_1470,30,ACC_1187,84.18,USD,84.18,USD,Cash,0
2026/01/14 22:51:54,50,ACC_1191,10,ACC_1100,178.46,USD,178.46,USD,Wire,0
2026/02/01 19:13:37,30,ACC_1107,20,ACC_1487,1127.68,USD,1127.68,USD,Cheque,0
2026/01/31 13:43:30,50,ACC_1250,10,ACC_1282,2282.12,USD,2282.12,USD,Cash,0
2026/02/06 04:53:33,20,ACC_1267,50,ACC_1155,65.25,USD,65.25,USD,ACH,0
2026/02/10 12:35:21,30,ACC_1169,50,ACC_1185,1599.79,USD,1599.79,USD,Credit Card,0
2026/01/11 10:15:40,30,ACC_1110,50,ACC_1276,511.02,USD,511.02,USD,Cash,0
2026/02/14 15:36:06,20,ACC_1046,50,ACC_1281,791.32,USD,791.32,USD,Cheque,0
2026/02/13 13:38:50,50,ACC_1419,20,ACC_1132,3181.72,USD,3181.72,USD,Wire,0
2026/01/06 23:17:43,50,ACC_1468,40,ACC_1080,494.11,USD,494.11,USD,Credit Card,0
2026/01/04 09:13:34,10,ACC_1390,20,ACC_1434,761.34,USD,761.34,USD,Cheque,0
2026/01/08 23:59:11,10,ACC_1263,30,ACC_1160,26.53,USD,26.53,USD,ACH,0
2026/01/13 22:17:42,30,ACC_1045,30,ACC_1101,112.15,USD,112.15,USD,Credit Card,0
2026/02/18 00:57:27,20,ACC_1434,10,ACC_1027,369.04,USD,369.04,USD,Wire,0
2026/01/24 04:49:52,10,ACC_1151,10,ACC_1005,43.9,USD,43.9,USD,Cash,0
2026/01/22 04:18:32,30,ACC_1454,30,ACC_1379,1207.57,USD,1207.57,USD,ACH,0
2026/02/12 12:33:19,30,ACC_1208,30,ACC_1380,676.98,USD,676.98,USD,Wire,0
2026/01/29 03:40:39,10,ACC_1061,20,ACC_1401,963.27,USD,963.27,USD,ACH,0
2026/02/13 16:30:48,20,ACC_1480,10,ACC_1314,240.33,USD,240.33,USD,ACH,0
2026/01/05 22:25:13,10,ACC_1157,10,ACC_1351,431.06,USD,431.06,USD,ACH,0
2026/02/16 20:40:22,40,ACC_1497,50,ACC_1053,1318.15,USD,1318.15,USD,Cheque,0
2026/02/15 16:58:54,20,ACC_1008,20,ACC_1031,4043.31,USD,4043.31,USD,Wire,0
2026/02/07 12:37:59,40,ACC_1068,50,ACC_1410,72.08,USD,72.08,USD,Credit Card,0
2026/01/05 19:50:43,40,ACC_1077,20,ACC_1352,2662.93,USD,2662.93,USD,ACH,0
2026/01/29 22:19:37,50,ACC_1427,20,ACC_1316,1042.12,USD,1042.12,USD,Wire,0
2026/02/10 21:39:12,10,ACC_1254,10,ACC_1294,1005.91,USD,1005.91,USD,Wire,0
2026/01/08 19:39:56,30,ACC_1291,40,ACC_1117,842.45,USD,842.45,USD,Credit Card,0
2026/01/29 03:35:03,20,ACC_1389,20,ACC_1067,96.3,USD,96.3,USD,Credit Card,0
2026/02/18 21:41:42,30,ACC_1015,50,ACC_1024,123.01,USD,123.01,USD,Wire,0
2026/02/07 02:52:21,50,ACC_1315,40,ACC_1252,1112.29,USD,1112.29,USD,Cheque,0
2026/01/18 20:55:51,10,ACC_1074,30,ACC_1313,510.36,USD,510.36,USD,Cash,0
2026/02/10 04:10:35,20,ACC_1452,50,ACC_1474,3000.58,USD,3000.58,USD,ACH,0
2026/01/20 09:42:27,20,ACC_1008,20,ACC_1413,636.24,USD,636.24,USD,Wire,0
2026/02/09 13:45:08,30,ACC_1006,40,ACC_1215,195.58,USD,195.58,USD,ACH,0
2026/02/18 09:00:25,10,ACC_1354,30,ACC_1310,1515.14,USD,1515.14,USD,Cheque,0
2026/02/19 09:00:07,40,ACC_1324,40,ACC_1257,426.67,USD,426.67,USD,Wire,0
2026/01/06 04:52:59,30,ACC_1104,40,ACC_1018,904.52,USD,904.52,USD,Credit Card,0
2026/01/29 15:11:11,50,ACC_1112,40,ACC_1264,1446.13,USD,1446.13,USD,ACH,0
2026/02/05 16:22:23,20,ACC_1177,10,ACC_1218,2776.28,USD,2776.28,USD,Credit Card,0
2026/02/18 12:27:48,20,ACC_1199,50,ACC_1338,1895.36,USD,1895.36,USD,Cheque,0
2026/02/20 14:40:05,50,ACC_1452,40,ACC_1045,1363.75,USD,1363.75,USD,Cheque,0
2026/01/25 20:41:17,40,ACC_1472,10,ACC_1143,1375.95,USD,1375.95,USD,Cash,0
2026/01/11 17:24:19,10,ACC_1315,30,ACC_1007,3510.85,USD,3510.85,USD,Cash,0
2026/02/19 23:09:53,50,ACC_1300,20,ACC_1409,430.87,USD,430.87,USD,Cash,0
2026/01/05 14:54:12,30,ACC_1148,40,ACC_1158,11.34,USD,11.34,USD,Cash,0
2026/02/18 03:45:51,20,ACC_1374,50,ACC_1024,390.87,USD,390.87,USD,Credit Card,0
2026/02/15 02:41:15,20,ACC_1301,10,ACC_1183,304.91,USD,304.91,USD,Cash,0
2026/01/12 23:02:55,40,ACC_1169,10,ACC_1374,1311.06,USD,1311.06,USD,Cash,0
2026/01/27 05:04:14,50,ACC_1130,40,ACC_1443,1215.2,USD,1215.2,USD,Wire,0
2026/02/03 19:56:53,30,ACC_1194,50,ACC_1353,1090.09,USD,1090.09,USD,Credit Card,0
2026/01/09 04:22:47,10,ACC_1446,10,ACC_1454,29.65,USD,29.65,USD,Cash,0
2026/01/13 12:36:14,50,ACC_1111,50,ACC_1078,1575.78,USD,1575.78,USD,Wire,0
2026/02/07 06:52:57,40,ACC_1218,40,ACC_1275,479.04,USD,479.04,USD,ACH,0
2026/02/01 01:15:47,50,ACC_1257,20,ACC_1009,1322.55,USD,1322.55,USD,ACH,0
2026/02/07 11:13:38,50,ACC_1498,40,ACC_1137,985.88,USD,985.88,USD,Wire,0
2026/01/13 09:27:45,40,ACC_1075,30,ACC_1040,513.59,USD,513.59,USD,Wire,0
2026/02/06 06:36:45,50,ACC_1350,50,ACC_1404,183.44,USD,183.44,USD,ACH,0
2026/02/05 18:20:25,10,ACC_1140,30,ACC_1276,129.01,USD,129.01,USD,Cash,0
2026/02/14 14:14:41,30,ACC_1197,10,ACC_1351,2147.11,USD,2147.11,USD,Cheque,0
2026/02/01 11:51:17,20,ACC_1404,30,ACC_1315,3017.08,USD,3017.08,USD,Cash,0
2026/02/09 11:22:45,40,ACC_1208,30,ACC_1182,1269.06,USD,1269.06,USD,Cheque,0
2026/01/23 20:10:25,10,ACC_1313,10,ACC_1206,141.02,USD,141.02,USD,Cash,0
2026/01/19 06:01:28,10,ACC_1489,10,ACC_1105,627.05,USD,627.05,USD,ACH,0
2026/02/11 23:21:40,30,ACC_1401,50,ACC_1098,1576.49,USD,1576.49,USD,ACH,0
2026/01/09 02:25:57,50,ACC_1333,30,ACC_1327,1825.98,USD,1825.98,USD,Cash,0
2026/01/12 15:35:45,40,ACC_1405,40,ACC_1381,160.97,USD,160.97,USD,ACH,0
2026/01/30 02:05:30,40,ACC_1283,10,ACC_1024,10.04,USD,10.04,USD,Cheque,0
2026/02/13 18:22:37,20,ACC_1411,20,ACC_1324,1504.32,USD,1504.32,USD,Wire,0
2026/01/05 01:18:28,40,ACC_1283,20,ACC_1002,539.18,USD,539.18,USD,Wire,0
2026/01/27 21:10:19,10,ACC_1406,30,ACC_1452,362.41,USD,362.41,USD,Wire,0
2026/01/21 20:33:55,50,ACC_1133,20,ACC_1140,25.58,USD,25.58,USD,ACH,0
2026/02/15 04:32:30,40,ACC_1020,20,ACC_1315,942.62,USD,942.62,USD,ACH,0
2026/02/02 10:10:31,30,ACC_1069,50,ACC_1024,2295.79,USD,2295.79,USD,Cash,0
2026/01/31 03:55:12,30,ACC_1032,40,ACC_1055,3803.62,USD,3803.62,USD,ACH,0
2026/02/16 11:26:34,30,ACC_1378,10,ACC_1320,1010.95,USD,1010.95,USD,Credit Card,0
2026/02/14 12:50:07,20,ACC_1043,50,ACC_1451,877.0,USD,877.0,USD,Credit Card,0
2026/02/04 06:39:30,30,ACC_1440,50,ACC_1010,116.67,USD,116.67,USD,Credit Card,0
2026/01/09 03:53:44,20,ACC_1045,50,ACC_1469,965.21,USD,965.21,USD,Wire,0
2026/02/02 09:55:49,40,ACC_1203,10,ACC_1245,583.6,USD,583.6,USD,ACH,0
2026/02/08 21:00:19,30,ACC_1287,10,ACC_1313,1131.15,USD,1131.15,USD,Cash,0
2026/02/17 17:19:28,40,ACC_1356,40,ACC_1291,600.65,USD,600.65,USD,Wire,0
2026/01/09 13:33:00,30,ACC_1189,10,ACC_1035,339.8,USD,339.8,USD,Wire,0
2026/01/09 12:58:19,40,ACC_1309,30,ACC_1400,129.74,USD,129.74,USD,Cash,0
2026/01/27 21:49:13,50,ACC_1277,30,ACC_1091,463.86,USD,463.86,USD,Cash,0
2026/01/23 13:20:35,30,ACC_1243,50,ACC_1139,131.97,USD,131.97,USD,Cheque,0
2026/01/19 11:45:04,30,ACC_1246,20,ACC_1009,243.61,USD,243.61,USD,Wire,0
2026/01/23 05:59:59,10,ACC_1113,30,ACC_1393,5252.81,USD,5252.81,USD,ACH,0
2026/01/09 22:25:56,50,ACC_1409,30,ACC_1288,714.61,USD,714.61,USD,Cash,0
2026/01/04 05:15:33,30,ACC_1439,10,ACC_1460,920.82,USD,920.82,USD,Wire,0
2026/01/31 06:36:29,10,ACC_1107,10,ACC_1185,2492.14,USD,2492.14,USD,Cheque,0
2026/02/02 18:38:13,20,ACC_1486,30,ACC_1170,6512.93,USD,6512.93,USD,Cash,0
2026/01/13 03:21:10,30,ACC_1492,50,ACC_1134,1058.78,USD,1058.78,USD,ACH,0
2026/01/19 02:22:09,30,ACC_1068,40,ACC_1089,2018.6,USD,2018.6,USD,Wire,0
2026/01/18 23:54:30,40,ACC_1053,30,ACC_1115,485.11,USD,485.11,USD,Cheque,0
2026/01/18 06:57:00,20,ACC_1201,50,ACC_1274,447.9,USD,447.9,USD,Wire,0
2026/02/13 18:14:01,30,ACC_1077,50,ACC_1122,628.41,USD,628.41,USD,Cheque,0
2026/02/04 11:49:45,30,ACC_1427,40,ACC_1396,1349.55,USD,1349.55,USD,Cash,0
2026/01/26 01:28:13,40,ACC_1154,40,ACC_1427,1385.57,USD,1385.57,USD,Cheque,0
2026/02/15 14:20:39,30,ACC_1079,10,ACC_1404,464.42,USD,464.42,USD,Credit Card,0
2026/01/13 21:47:53,30,ACC_1210,40,ACC_1085,181.55,USD,181.55,USD,Cheque,0
2026/01/24 14:26:51,50,ACC_1153,40,ACC_1009,1210.9,USD,1210.9,USD,Cheque,0
2026/02/19 20:30:44,20,ACC_1130,30,ACC_1374,174.81,USD,174.81,USD,Cheque,0
2026/02/06 10:43:25,50,ACC_1284,20,ACC_1178,1046.7,USD,1046.7,USD,ACH,0
2026/01/20 03:28:16,40,ACC_1480,10,ACC_1145,1428.74,USD,1428.74,USD,Credit Card,0
2026/01/20 10:02:22,30,ACC_1311,50,ACC_1423,1457.22,USD,1457.22,USD,Cheque,0
2026/01/03 02:39:22,10,ACC_1337,40,ACC_1434,1690.34,USD,1690.34,USD,ACH,0
2026/02/03 01:29:19,50,ACC_1293,40,ACC_1405,2484.95,USD,2484.95,USD,Cash,0
2026/01/27 21:31:14,40,ACC_1091,20,ACC_1484,841.68,USD,841.68,USD,Cheque,0
2026/01/19 13:54:28,50,ACC_1383,40,ACC_1409,1582.31,USD,1582.31,USD,ACH,0
2026/01/13 18:49:29,40,ACC_1205,20,ACC_1347,1168.49,USD,1168.49,USD,Wire,0
